Age,Length of Stay,Weight,Diastolic Blood Pressure,WBC,MCV,ALT,Total Bilirubin,LDH,Urea,Uric Acid,Creatine Kinase,CK-MB,hs-CRP,ChE,Alb-first,Alb-last,Serum Creatinine,Troponin I,MCH,D-Dimer,Platelet Count,Potassium,Sodium,Chloride,Carbon Dioxide,Prothrombin Time,Lactate,Type of Poisoning,Degree of poisoning,Vomiting,Nausea
-0.05359820931204216,-0.03164033464380209,0.04427923101789444,-0.1476249942811059,-0.09375712980640293,0.002254308162652943,-0.05089373257699092,0.1692624005200051,-0.2263600883685861,0.1709010667279068,0.3381702354644699,0.0412573350746642,-0.08610962936172954,-0.005439506908558027,0.0170865904769869,0.08328134730435253,0.17761666841753668,0.005669764457808335,-0.006145727647342235,0.00529338480978587,-0.00881765797436157,0.026987090570461406,-0.007010286457436174,-0.00811453534700741,-0.006408072368844792,-0.01081603314443617,-0.010899322040843155,-0.001643773216111112,0.28183926335047216,0.9589193715944747,-0.05476510712556074,-0.007080541432322597
-0.14193499715900615,-0.08201148993787463,0.028480951229666984,0.0276143400202712,0.4197529157743988,-0.03576096736773411,0.0026253611176238643,-0.010290620167833263,-0.22851767961928596,-0.2830193593108305,-0.05408137076962611,-0.01734337597347522,-0.09769682038011018,-0.021413642955690898,0.01709647303620071,0.05414795289981159,0.07840237806679394,0.005109907926975821,-0.004297934299490038,-0.013322593325508184,-0.009209736478581228,-0.02855279826863837,-0.006018401878604969,-0.008540299214202322,-0.00613660836830907,-0.00816023431964529,-0.011764438741090719,-0.001693856568892236,-0.23325981155205805,0.9298606573342268,-0.08269834098203532,0.028074357214712735
-0.10610872006870328,-0.08209933219924422,0.031097544667389166,-0.050523051941994995,-0.11717225433659627,-0.0071221924868126755,-0.13309297343157545,0.12628011879131865,-0.2666360908436393,0.11432279708470097,0.14063113375618155,-0.006315983649609572,-0.10688347429995272,-0.07503062844060907,0.014731704613193888,0.011815900218623986,0.035691098963055494,0.003793034141010286,-0.007566063540877684,0.001614995266119316,-0.007965458301568449,0.01715336975584604,-0.004762361058623529,-0.007402359172429466,-0.005728691622565398,-0.008209277071915863,-0.010442740824828307,-0.001438881811076638,-0.27336237295220656,-0.6734921810052564,0.04732524344214731,0.013946800897518524
0.04517367259169629,-0.06104447690129477,-0.07882432533870362,0.042543676168510305,0.5740029038892932,-0.009547201799976911,0.05748076220399991,0.2159347441317825,0.273642613604861,-0.0416304760136881,0.002120154910632422,-0.018243454217383194,0.10749489592950223,-0.011065183365403313,0.020550082022087877,-0.028956120707138076,-0.010842281957796445,0.006098341268991885,-0.006518256699827781,-0.002023857733972561,-0.00968883814245345,-0.004557038869501802,-0.007547421838732921,-0.010789254484113444,-0.007709860851350305,-0.013056347893603179,-0.014721373887399065,-0.0023377095783804615,0.3271965498085652,0.9525374003851026,0.07362915483435832,0.04227493139819549
0.07013388998753185,-0.11241061633711721,0.003031958462577625,0.037008653491793185,-0.3857891695565242,-0.010039537693259068,-0.0950029101607297,-0.0665510832766749,-0.2379414310951077,-0.013025484307000332,-0.041753314707839655,-0.019159814672448358,-0.0800576061071886,-0.04471502972307463,0.0243179455586865,-0.015909519825986516,0.003239884648607724,-0.005293965766232539,-0.011532242040863873,-0.006954117376620349,-0.008291655102556326,-0.007001992489989006,-0.004861745029548626,-0.0078037144930338505,-0.006893268590082011,-0.00704713943939086,-0.011895583769834777,-0.0011781477774944408,0.2786115194984456,-0.5954289878531294,0.042237758586160044,0.034774384280072755
-0.15085470505184348,-0.14295733388895548,-0.0042617659968020765,0.01474617454228263,1.0518153218327346,-0.0648078394821483,-0.12818723706902496,-0.141119555173829,0.1572258465072134,0.01452692784559181,-0.04548771561043511,-0.034083250415652175,0.3633627825395543,-0.04443712706097889,0.012304031865358967,-0.039980994409502556,-0.04567718871920964,-0.17622310601547317,-0.005730995621736353,-0.04721330576835981,-0.007168010121961221,-0.0216189205743791,-0.00301951608087085,-0.009822340964862853,-0.004442480069560548,-0.009004679228369757,-0.01276405593246569,-0.0013869045562815885,0.2970548335478772,-0.5632686557805342,-0.05083561011711242,-0.0621006892621213
0.11056696766017583,-0.04998501184690164,0.0043084770496675875,0.046280134000307664,-0.22804156590700606,-0.03714749286177883,-0.1042442391515268,-0.07481361862254404,-0.0361296178905287,0.03599339806978549,-0.03658734372429535,0.007969087982103763,-0.06933115833022183,0.09494595695179275,0.01428365963703604,-0.012989539224639442,0.0326040275428029,0.005854492521348135,-0.0029745550468372518,-0.033203445086008705,-0.009500009888058448,-0.003178620386157257,-0.004368881582230315,-0.008463694948757507,-0.004913829360230895,-0.0069083719348677994,-0.012941066331242933,-0.0010133305163433006,-0.19223475437780424,-0.3823007259330924,0.036389505998926076,0.058828613112191744
-0.07538370008083434,-0.14404025629359543,0.11551446031095766,0.058645500398185425,-0.18207777536713876,0.015244467627682414,0.00622081344119879,-0.08066240421637093,0.25247356741900145,0.38511467279875183,-0.012756132028006774,0.1283792024750011,0.4084117271295804,0.002921384885391499,0.019048460077277916,0.013264113936750838,-0.012120294014175097,0.006930205641784447,0.0017341444218592942,0.0033546621385184628,0.1731394949350266,0.014701310167380752,-0.005073346506653925,-0.008294733774574002,-0.002284984312735241,-0.004661972280953151,0.6911234982358929,-0.001236569359719493,0.3198988983656694,-0.3679254584323479,0.06025898984972044,0.057872864543830296
0.08725842789996939,-0.017911349786613903,0.03543462323115093,0.03802523487549829,-0.15896339949606386,-0.002832272772826192,0.05726938103411965,0.06217125114748546,0.06246594542174032,0.05428739530685771,-0.01228769318368021,-0.014006657304351383,-0.0680455651035588,0.046084315917179604,0.01559575627767044,-0.026815545508854857,-0.028535038137178795,0.00429966935554308,0.00015743571897225802,-0.018042617026108432,-0.008883883753531331,0.013934624756649382,-0.004346280823558706,-0.009405650696318634,-0.005296301566040681,-0.007867987697851334,-0.013449344129278645,-0.0013017416399080718,-0.29302781569436726,-0.4075061376369596,-0.052698268967143976,-0.03550425399063292
0.048559465322067764,0.11918076906760566,0.02735910544492782,-0.1861953794122198,1.485019495771287,-0.02159330940099196,0.06518495179546939,0.19518228758429185,0.15779950245743923,0.49740564873928694,0.27109858902121176,-0.012528800496324093,-0.11866848931488093,0.08109754861105249,0.019710918043884675,-0.028513084154900767,0.017472065417475473,0.007030793170239929,-0.005717386652743958,0.013130010791221497,-0.0066684475934773784,0.062197923058694815,-0.0021156132443795757,-0.009087529034019314,-0.006776304428393114,-0.010562128250186646,-0.012113874219915248,-0.001370313970666644,0.3249091993820031,0.9954403163385618,0.08901740658780574,0.06344136395114626
-0.030943636702236068,-0.07042862481671165,0.03477498632836149,0.03310121516524272,-0.11937847047218736,-0.0034827809470365637,0.11170937273201265,0.001932957805050771,-0.2081576280318255,-0.11701525422494292,-0.03869697608419953,-0.030807177555151926,-0.06244772110743295,-0.04069460410650966,0.017869503890172687,0.04845269530010622,-0.01792365858670114,0.004939346692774415,-0.0027489380646804535,-0.018778733834287117,-0.007503724320940065,0.011301634913539412,-0.004402835775320265,-0.0062262166551706865,-0.00628039697039657,-0.00618618528595649,-0.010728851924266458,-0.0010470406680427272,-0.25891649516298854,-0.6155482442252458,-0.04333895443309167,0.03142958897002047
0.02626500392606823,-0.06503986896351319,0.03865151659554902,0.036071165164424164,-0.14570959575737352,-0.005127148892041161,0.03597266498327811,-0.06819441092012894,0.13526429690510844,-0.015015923300549247,-0.05582257828344802,-0.015500441190158155,-0.07263540543328287,-0.0074973139780434,0.0175125122623496,-0.013358072608078706,-0.025129668589615052,0.004744819124297715,-0.005441439970563957,-0.008637380080659696,-0.010120477441436126,0.012633639333625372,-0.006203729774835634,-0.00960654451346262,-0.006830474804107235,-0.008652412085613433,-0.014266076683888716,-0.0021448664039998063,-0.22108030132637863,0.8550624948486106,-0.06454849432267444,-0.05840491630447847
-0.010973081132318794,-0.03366030854166313,-0.001556741137005946,0.024135203283797656,0.22350035976817917,0.010706359007062249,0.07881107773285818,-0.12496798434871777,0.16720024123253607,0.473279582884725,-0.02831241752234362,0.10077165641974435,0.43761293827189257,0.12957110661635304,0.019457690875288515,0.03522016605451516,-0.0015500604543348005,0.0056792572670756785,0.07723563942882034,0.011939982664801466,-0.007331109099224755,0.03440670431852728,-0.0046200128745710785,-0.00884130132490482,-0.0056857307540103316,-0.0074101592437280355,-0.0134566921636426,-0.0020952853889415306,0.30551488644184965,0.9106799470523417,-0.04897362368878168,-0.03729216213923197
0.15248459141214504,0.06420223051145135,0.005360446685942701,0.036623387991535805,0.09241696371932084,0.01833436466088764,0.01516904906457073,0.03637909225862506,0.1365853857437792,0.2430762556833194,-0.05618204386750392,-0.017871494029054916,-0.09107901346134062,-0.010325106167418887,0.020634638096901938,-0.033927397532224034,-0.038637424593752634,0.006202667188779594,-0.006327494479736201,-0.008212079158088368,-0.009939679624819479,-0.019511301726612165,-0.0051384293344085485,-0.0107906282067,-0.006104752652909049,-0.008877215762412339,-0.014216798578447046,-0.002143715770218357,0.31614058143399254,-0.6225911511218779,0.06627323941094315,0.0363365215276702
-0.030757674662532087,0.3411945981248365,-0.09642758063002367,0.032429246526226294,-0.13632028198278845,0.0009360698310109061,-0.05193433497830924,-0.1047331439938246,0.1472005050941779,-0.008872996663478756,0.0201342620484679,-0.030820713621180967,-0.09300772880953438,-0.029077162824317875,0.02073398248223479,0.0019086343035069277,-0.03945366550847081,0.006322767521264716,-0.0030237937936048068,-0.0060402399247634474,-0.009278700871043587,0.023126067333165728,-0.004153047014427505,-0.008938417776829086,-0.005551304740918496,-0.007997182028500596,-0.013026132851295062,-0.001508324309286109,0.3326160108267611,-0.5904268105138615,-0.08143978300639883,-0.05296865480532119
0.05649856090641257,-0.12345068800207162,0.035300550887032815,-0.20165572622450367,-0.048132448732341196,0.12068276398500513,-0.02579151890985813,-0.02610765047744831,-0.2785054061933235,-0.13400260880002496,0.15450445598394663,-0.010142968014958457,0.34081817284117444,-0.049147178384931926,0.012827735332598771,-0.011805652363699183,-0.026098708394975034,0.0026641906063806626,0.04780554816380412,0.038529060375341984,-0.007205670142742147,-0.036233539234366376,-0.004682520060289784,-0.006947905112314105,-0.0063661780090335995,-0.007467737464692022,-0.01070559139561653,-0.0014604998082054076,-0.350834534002196,-0.6289406133344773,0.06699876986060088,0.03308007484207909
0.40308777510111243,0.1084573653726534,0.05778321106333752,0.04903527461216212,-0.2778398085682875,0.047323349954881584,-0.047775163331763654,0.014523644749654216,0.18127802034602186,0.5412951653159769,0.3943593350768173,0.18279702091836142,-0.06424942889065319,0.11897175567750176,0.018229531347382616,0.001154105525416362,0.005131564948902981,0.005156842932342186,-0.001889971362997337,-0.008063511155686624,-0.01028423885498448,0.01333690491754574,-0.005442025263518901,-0.009091349058984429,-0.004634429168581243,-0.008344537089131259,-0.014873890109736634,-0.001795555208276273,-0.27266857513339926,-0.3770469332471087,0.09532001252521961,0.08819884644980402
-0.07425522558469949,0.48841639171407497,-0.019177927961025795,0.029018085667356204,0.022509524079161267,-0.013053048594958074,0.12281157366433126,0.04609999145473895,0.18932101547114039,-0.05012995676604764,0.18215917010618132,-0.0017311451599143239,-0.09100232924412496,0.10809598954939428,0.017824736674385895,0.08830328656541779,0.07002446512946434,0.004490835942036212,-0.004401618580366551,0.014422317280812273,-0.007512575367284597,0.03461033440040418,-0.003759772972319969,-0.00597792274178949,-0.005413183445570439,-0.007769146157831779,-0.011915001801503056,-0.001417786045904376,-0.20153493165632497,-0.4815860080755799,-0.049470449112522165,-0.013703609880881205
0.1340257268758947,-0.0775962106903032,-0.007445425058498885,0.03821692638414684,-0.16884171165253525,0.006528628541907227,-0.007217012756273211,-0.1003602204481458,-0.1160583985054716,-0.06149366044396735,-0.08033479394604785,-0.020048286939491844,-0.09249003902900398,-0.04224603742810311,0.016004636756234217,-0.03944972937613959,-0.03706577731414285,0.0038689702395060576,0.01507841435327277,-0.01834155485718244,-0.010612318290528297,0.003482018844422722,-0.00599867630696567,-0.009445015416936969,-0.006704709630327611,-0.008162323390785757,-0.012076892680760983,-0.0022198797370155243,-0.26804318551489376,0.811655324227693,-0.0722880674493427,-0.06001701773627174
0.2158926777089713,0.1082130502230606,0.027409558719859943,0.03293845574585018,-0.07582148820606939,0.022603405596422516,-0.08311401581402071,0.19989139744426382,0.2637015516045748,0.28391348830511015,0.061765783671321774,-0.020059099950023144,-0.08618274963947029,0.02996629771503772,0.02018076503885907,-0.018601800387437653,0.007226247810609668,0.0060929810673040746,-0.003462722231399756,0.047104949506636004,-0.009432136558779274,0.01636182137340563,-0.005481648195122362,-0.008466787867131557,-0.005657310824709559,-0.008799278566806738,-0.01474049046368524,-0.0017099663140543234,0.34218339041324963,-0.5594286614182916,0.08758406832325533,0.04362327369639629
-0.16699107003682598,-0.008349295370028714,0.031107863365736833,0.03283920909099984,-0.08774454759317113,0.019087623458411793,-0.03827841467725763,-0.08014413665335332,-0.2253767298050852,-0.17697577435198042,-0.026069155401269452,-0.03338747819795033,-0.08654544361964837,-0.06816725030718047,0.016356568790814707,-0.030376132721521242,-0.03218541633605924,0.004117692118079642,-0.005643751158156113,-0.0022041274371977,-0.00849706358712971,-0.005989886090347103,-0.004095021164458474,-0.007338179047386051,-0.004455218200471164,-0.006860127040458795,-0.011863095023193698,-0.0016556539713023942,-0.2641319915053003,-0.58135235374426,-0.07254046184914603,-0.051640525915069076
-0.12762121900060408,-0.08430226685119822,0.025814240958605843,0.038246116181761235,-0.38941357041959124,-0.05070722893386207,-0.07346280601414498,-0.08500761005334563,-0.25242211780472523,-0.017687696418693794,-0.024778868487885165,-0.0464815659366737,-0.08503325199129719,-0.05173873171095272,0.023489582495866135,-0.00981075101869914,-0.023202631891036597,-0.07002248460193819,-0.004513005086241291,-0.013150993382384324,-0.008476487156046576,-0.006450166924251308,-0.004945649669780484,-0.008185330587757458,-0.006119927135223736,-0.006718672053588368,-0.012048501694673782,-0.0014418357509553192,0.3104148031750436,-0.5425979267407695,0.05712169313598844,0.04657611438576065
-0.013585799914746637,0.09221533598544769,-0.1218162549410871,0.027090384408850646,0.14083136135785237,-0.012347379311596829,0.07929027303767251,-0.10773684109654524,0.2183767509574647,-0.00549268908411193,0.19257727833662827,0.059895067464825404,0.06571742167956089,-0.010246356852412172,0.020978712642653587,0.05829667325668227,0.05882460621853481,0.005650716804881017,-0.006652766033612454,-0.003313847060825634,-0.00945081953969441,0.0032302771549433743,-0.007338611277965588,-0.009798980144597243,-0.008106437639629593,-0.012012480596619331,-0.013781106235205677,-0.002074583171414449,0.30998634948603776,0.9627071340814786,0.09101140524851482,0.057564996549588465
-0.04350267919026487,-0.077832107342827,0.027708173398951264,0.03515635880537431,-0.10168756983057874,-0.03358286615324214,-0.12983941624225723,-0.09365823041604832,0.14832519789983611,0.06981980819790308,-0.04356859323726519,-0.04176979327481691,-0.06824935347888109,-0.032539786710949044,0.015374441396712471,-0.016584524238062105,-0.028454472806176693,0.004244747133944291,-0.0050932355378075994,0.003329536536918874,-0.00880213216009071,0.00394546138862511,-0.004739488781686853,-0.009078121643844438,-0.005212482209755366,-0.007172640001544341,-0.013215050744911427,-0.0016326536000689162,-0.276628155290182,-0.4098370114637515,-0.04354975543324473,-0.03648080632150819
-0.1186225407065872,0.04305509380848175,0.030364799351119146,-0.030247095026512995,-0.11408362687208783,-0.00812161906702064,-0.12418657108534858,0.04143110026956639,-0.23174746823822215,-0.17273812012052497,-0.03459230244201867,-0.004048276100929173,-0.10634633818537725,-0.012397825109277082,0.014886121980389357,0.04206995794257356,0.07512356849063888,0.004682651764240515,-0.005307082154333399,-0.006132950776732614,-0.008720787045020212,0.013803088271926623,-0.004810084063701043,-0.007299274233022466,-0.005113427429056854,-0.0069848439738663705,-0.01080070045085326,-0.0013838652957781491,-0.3408650103293555,-0.45561480523239706,0.06624707040105114,0.03742678746413782
0.17602592155452867,-0.09911612080065825,-0.038204105407227094,0.04064840817457652,-0.30269366049820956,-0.038195746369751225,0.03859781648945866,-0.03499723184640906,0.09197454383140208,-0.009223184572720198,0.0356231593256893,-0.030522809842056402,-0.08338282699357201,-0.00653586911283977,0.017709586178110012,-0.02128123312711114,-0.007381106335708371,0.004322163904305845,-0.006390776336885298,-0.033551899701890826,-0.011762478919552255,-0.03562767374702726,-0.00670294559505538,-0.01081764966311273,-0.0077166310248104756,-0.00830537558161627,-0.014227402730939065,-0.002102131756375686,-0.29950438928267453,0.8094994342439878,0.04638224273260359,0.04305958319183686
0.028813996427663465,-0.05299823164458217,0.03987347590249005,0.03839765238572774,-0.16442189319904083,-0.009786166192892435,-0.03131636787094407,-0.08404272885650739,0.16984692032934454,0.055915911189344185,-0.04959684546236847,0.01656022978962798,-0.0846599734447884,-0.015675112507434828,0.017274805092712734,-0.026307896744111527,-0.01714032532460478,0.004725499734875991,0.073928489618441,-0.006491865703393037,-0.011063675905466216,-0.009700583078897197,-0.0067162783397722225,-0.009421179908331677,-0.007026534978527442,-0.008698075091727306,-0.014818446105953844,-0.002050004191854844,-0.2450010418118064,0.9092911015545029,0.0778487390414537,0.0646699175233023
0.015341932955766649,-0.06629954981166067,0.04759340299204312,0.02959542833269187,-0.29848893937323756,0.03422690302470508,0.05815942430591078,-0.05935427354535089,-0.18567847919182748,0.03316327314103808,-0.03447301849648161,-0.018027061275733506,-2.0256796050668354e-05,0.006052209744155891,0.01646892168647625,-0.01735765965962013,0.12065636912504925,0.004819396398209053,-0.004645954615866795,0.011980507140960479,-0.008616462559058234,0.012543877074793283,-0.00578362784978529,-0.009153720430214524,-0.006664495888952693,-0.008275943320863947,-0.011643766217356983,-0.002009738057780973,-0.1830715405386168,0.9267275271675959,-0.05640484531881931,-0.03287769622772798
-0.0859312005669282,0.465827467668281,0.046562299694658575,-0.09161245383834246,1.1115730330164046,0.023350215075703937,0.11142811928091644,0.029139841370162036,0.03822479284354653,0.06838039855959233,-0.0726051287457602,0.06423796694137296,0.42800727865967836,-0.009729158499639762,0.02002182250103529,0.0745804970319718,0.11176088640054162,0.007380923217086623,-0.00470011644219162,-0.0024959608269201363,-0.005412289708320894,0.002419236895059969,-0.005710670445327856,-0.007748928407062582,-0.005427776787041507,-0.011853925111015195,-0.010295516182265572,-0.000514093826599315,0.3031972541571482,0.9441652913863608,0.08798492547013581,0.04522036977405235
-0.1262735008527807,-0.04937278517152983,0.016640663556707996,0.032527591529638564,-0.1277777808401698,-0.04512390130210506,0.06520053718890931,-0.10762019034793203,-0.2851934750615839,-0.24625959329584748,-0.067241916513182,0.06859926085104193,-0.08204332649248938,-0.0005861144619079468,0.024655330726237358,-0.021133872298030692,-0.036228817196158,0.006771650832538569,0.0003717465021680761,-0.0027550569014814083,-0.009278282914748947,-0.0017687208800938267,-0.00586077639561183,-0.00877399346569291,-0.00678584457104585,-0.009335640324333809,-0.013306751820548994,-0.002204154268509364,0.2676288949438657,0.7810130118975483,0.06355615572033806,-0.06900688094981064
-0.15017347018895272,0.04976446484875777,-0.18142587930282333,0.023383617034316833,-0.13331122257923003,-0.038226169824010114,-0.034206205195596716,-0.07038652061199101,-0.22662300803738628,-0.26498202547890526,0.13892189091204912,-0.025731270512224593,-0.09392709875377006,-0.0023622661091790647,0.016257637838147366,0.038796680452623016,0.0443017725477266,0.004689733995606995,-0.007271593018885933,-0.007324908536008396,-0.009708100874526237,0.009958454458225978,-0.006473684682819548,-0.0074960249937075785,-0.006666322607424937,-0.008452218960178006,-0.011312604019762978,-0.001718972942531023,-0.20467961954450015,0.9458755049579994,0.08054400966945344,0.05941351249414357
0.0213896392688507,-0.10035318397448731,0.012907186603195425,-0.28155727972858907,-0.504395457072064,-0.039167113038378575,0.013464030019986688,-0.10797959944677113,0.01600371918092679,-0.24399927778891448,-0.10109790912405965,0.04902742931693984,-0.08724896431071653,0.023644907128028376,0.018678441651332017,0.03741452321450016,-0.026175938768585746,0.006120087357636905,-0.010488350820929125,-0.040081074996097685,-0.008050315178056872,0.03648416044234492,-0.006327810959717061,-0.007697087779330334,-0.006732775052637361,-0.008325252010373011,-0.012151841855086403,-0.0016281000735036027,0.2574142881804866,0.7316151051204647,0.03363294225050643,0.03425239086123395
0.3111514162164031,0.04097319893785947,-0.09080885857774916,0.04095600732526527,-0.17822353863191392,-0.0020683474750464487,0.04194002127990341,-0.09213995052046255,0.15974385307215622,0.1848086724297228,0.2573644586093407,0.007210802918022705,-0.0729306037016721,-0.015713813419528207,0.016337871387573973,0.15633806779077838,0.132839546058756,0.0039738317014062765,-0.006407658668320139,-0.0009447120683031824,-0.01100404736556673,0.009103188787653121,-0.005659706269798565,-0.009478742908024251,-0.006123165850053092,-0.00923904118957727,-0.012714548762250972,-0.0018950996541377755,-0.24234918032530584,0.8917898874664822,-0.06327580970266174,-0.06175104009690016
