y_test,y_tepred
0,0.07254313741780688
1,0.30298647991023553
0,0.14166932943471022
0,0.042780123588179585
0,0.06511238928095331
1,0.10103921847482747
0,0.1960576356079015
0,0.2311523552047218
0,0.1651230178779972
0,0.09086676870815226
1,0.308783651031634
0,0.23659542518019422
0,0.05259386919559159
1,0.5840806510904079
0,0.09342369612576672
0,0.3064355785163653
0,0.13099221411207132
1,0.2545365493558905
0,0.13352175733409022
1,0.8754891833237057
0,0.07337238251642458
1,0.1914243514286945
1,0.5829368489418655
0,0.2053376871871945
0,0.16715318005534094
0,0.10049685911472697
1,0.27506148855090884
1,0.08248711570024687
0,0.22083029650728556
1,0.18382555688977817
0,0.04652845152654641
0,0.04411817267276035
1,0.4665982172506334
0,0.055829818888571796
0,0.05470604138176795
0,0.2847719158315335
1,0.2796143657258271
1,0.17753213374069662
1,0.7728113259761205
0,0.2669482790690565
0,0.20947227221732587
0,0.2881160481108562
1,0.31078245936062376
0,0.16267308918799675
1,0.7801079930823556
0,0.13716773855782083
1,0.5989663315274348
0,0.11752289138390286
0,0.1259105528695966
1,0.19575030148338768
0,0.034694660440491014
0,0.38111955506632283
0,0.21785671069956491
0,0.1005215000868929
0,0.09727319190123555
0,0.11320513856625891
0,0.08235009910933445
0,0.3135998146541088
0,0.13092611504162963
0,0.056446617213455785
1,0.32354981611475103
1,0.821895942129732
0,0.055632406162219004
1,0.41013179040176145
0,0.045176526878297284
0,0.24046324410647096
0,0.12773502280024332
0,0.0437892170762041
0,0.06358502535520928
1,0.5317216636259959
1,0.7239807052955787
0,0.18675182249396888
0,0.13605943703526888
0,0.1442000064825907
0,0.2028934397275802
0,0.06728875806576397
0,0.17080052263825224
0,0.05531007400199189
0,0.14302309397980145
0,0.07531933929775701
0,0.1315895256426231
1,0.8860320578394132
0,0.22198785659314058
1,0.09980195572347386
0,0.13072642749242366
0,0.08109313547702245
0,0.4898428687145625
1,0.20599621609297478
1,0.2187455822894096
0,0.1197832590176765
1,0.6235127239881703
1,0.7503751915968594
1,0.9005422137652594
0,0.05440462403120237
0,0.23008263433895312
0,0.09703162128993964
0,0.273526359967803
0,0.3343524990350316
1,0.823781571888539
1,0.9376684818958287
0,0.10553186429023398
0,0.20197775141020474
0,0.09315444234729046
1,0.3795724791238435
0,0.07879134522720986
1,0.14560578879599284
0,0.053590299509728226
0,0.07758126520112123
0,0.25828615687667383
0,0.1895573423678042
0,0.10076522120750134
0,0.18376395944501572
0,0.09788020352205472
1,0.4039833626963216
1,0.7725897467391123
0,0.08995123457736771
1,0.7393261524401855
1,0.23318605120339012
1,0.9565008759426552
0,0.07422268615300906
0,0.1887963127822216
0,0.3416521113875449
0,0.05496248709399736
0,0.14790895983966298
0,0.32960339399581806
0,0.10004645089277349
0,0.236394328757367
0,0.07959451201364173
0,0.2986019041615608
0,0.06843879090090307
0,0.11520647868764182
0,0.18186730000659967
1,0.9673442590195981
0,0.07542660457333797
1,0.8320262319843599
0,0.19715213828227052
0,0.3597041515883162
0,0.10131350919378475
1,0.41536484592553957
0,0.18338674539073743
0,0.06100224275323526
0,0.13363895683927737
0,0.07974154425708221
0,0.1293579147137969
0,0.38254343818761094
0,0.24882975645312908
0,0.1389604961010431
0,0.19813661607131386
0,0.09549225871288222
0,0.11695959286968706
0,0.1501324633339682
0,0.27453035203725534
1,0.3722724627464944
0,0.036452753129479855
0,0.2246794255463182
0,0.15884039837465408
0,0.14114737120999576
0,0.44035766800887755
1,0.3204750855435082
0,0.13659685321316042
0,0.2162112639624533
1,0.17945611986960452
0,0.2626446810032561
0,0.12900845127082558
0,0.12354598736373303
0,0.2562771970942779
1,0.15350087515167884
0,0.04854671399545424
1,0.48028850621843067
0,0.30414133528342546
0,0.10697793857830264
0,0.2899833079487449
0,0.156070496518385
0,0.07789230132489411
0,0.052878018892545314
0,0.029390907867645814
